timestamp,gpu_dedicated_gib,gpu_shared_gib,gpu_committed_gib,disk_write_mbs,disk_read_mbs,commit_charge_gib,free_ram_gib,process_working_set_gib,process_private_gib,process_read_mbs,process_write_mbs
2026-08-31T14:13:15.9871626+02:00,60.592,17.764,78.412,0.2,746.9,111.416,0.781,44.690,77.597,0.0,0.0
2026-08-31T14:13:18.6165501+02:00,60.592,17.764,78.412,0.6,773.5,111.445,0.210,42.094,77.597,0.0,0.0
2026-08-31T14:13:21.2442921+02:00,60.592,17.745,78.412,0.0,692.9,111.545,0.681,39.400,77.597,0.0,0.0
2026-08-31T14:13:23.8915500+02:00,60.592,17.764,78.412,0.6,632.8,111.548,0.686,39.249,77.597,0.0,0.0
2026-08-31T14:13:26.5187368+02:00,60.592,17.764,78.412,0.4,636.1,111.405,0.483,39.483,77.597,0.0,0.0
2026-08-31T14:13:29.1523065+02:00,60.595,17.764,78.415,0.0,5.8,111.413,0.163,39.731,77.597,0.0,0.0
2026-08-31T14:13:31.7858651+02:00,60.595,17.764,78.415,0.0,202.2,111.412,0.175,39.645,77.597,0.0,0.0
2026-08-31T14:13:34.4223732+02:00,60.605,17.764,78.426,0.0,762.0,111.533,0.684,34.451,77.597,0.0,0.0
2026-08-31T14:13:37.0443363+02:00,60.611,17.764,78.431,0.0,797.3,111.597,0.595,34.086,77.597,0.0,0.0
2026-08-31T14:13:39.7071073+02:00,60.605,17.764,78.425,0.3,742.7,111.545,0.440,33.785,77.597,0.0,0.0
2026-08-31T14:13:42.3552472+02:00,60.626,17.764,78.447,0.0,759.1,111.460,0.171,34.041,77.597,0.0,0.0
2026-08-31T14:13:44.9937873+02:00,60.612,17.764,78.432,0.9,576.8,111.461,0.172,34.011,77.597,0.0,0.0
2026-08-31T14:13:47.6200574+02:00,60.620,17.764,78.440,0.0,805.2,111.439,0.171,34.008,77.597,0.0,0.0
2026-08-31T14:13:50.2546623+02:00,60.595,17.764,78.415,0.1,743.6,111.463,0.171,33.976,77.597,0.0,0.0
2026-08-31T14:13:52.9511019+02:00,60.640,17.767,78.466,0.0,645.5,111.774,0.277,33.842,77.597,0.0,0.0
2026-08-31T14:13:55.6091445+02:00,60.629,17.767,78.452,0.5,665.1,111.800,0.172,33.858,77.597,0.0,0.0
2026-08-31T14:13:58.2559681+02:00,60.638,17.767,78.462,0.0,739.7,111.679,0.172,34.789,77.597,0.0,0.0
2026-08-31T14:14:00.9433112+02:00,60.624,17.767,78.447,1.0,539.8,111.784,0.172,36.510,77.597,0.0,0.0
2026-08-31T14:14:03.6252839+02:00,60.624,17.767,78.447,0.3,698.4,111.646,0.169,38.317,77.597,0.0,0.0
2026-08-31T14:14:06.2784682+02:00,60.621,17.767,78.445,0.0,36.0,111.676,0.143,38.779,77.597,0.0,0.0
2026-08-31T14:14:08.9053415+02:00,60.618,17.764,78.438,0.5,670.9,111.421,0.172,39.922,77.597,0.0,0.0
2026-08-31T14:14:11.5261847+02:00,60.615,17.764,78.435,0.0,753.7,111.523,0.172,41.712,77.597,0.0,0.0
2026-08-31T14:14:14.1629210+02:00,60.604,17.764,78.425,0.0,545.2,111.562,0.172,43.395,77.597,0.0,0.0
2026-08-31T14:14:16.7962498+02:00,60.621,17.764,78.442,0.0,667.9,111.470,0.172,45.288,77.597,0.0,0.0
2026-08-31T14:14:19.4345894+02:00,60.624,17.764,78.444,0.1,622.0,111.419,0.172,47.130,77.597,0.0,0.0
2026-08-31T14:14:22.0718397+02:00,60.609,17.745,78.429,0.0,510.1,111.410,0.172,48.465,77.597,0.0,0.0
2026-08-31T14:14:24.7090514+02:00,60.609,17.745,78.429,0.4,427.8,111.386,0.172,49.498,77.597,0.0,0.0
2026-08-31T14:14:27.3321255+02:00,60.592,17.764,78.412,2.9,494.2,111.404,0.172,50.599,77.597,0.0,0.0
2026-08-31T14:14:30.0239335+02:00,60.609,17.765,79.360,0.0,210.4,113.493,0.108,51.366,79.455,0.0,0.0
2026-08-31T14:14:32.6547523+02:00,60.633,22.258,83.726,0.0,182.1,118.652,0.259,51.230,84.699,0.0,0.0
2026-08-31T14:14:35.2933915+02:00,60.643,24.930,85.629,0.0,48.7,119.709,0.518,50.884,85.734,0.0,0.0
2026-08-31T14:14:37.9271054+02:00,60.634,24.931,85.621,1.0,54.0,120.050,0.477,50.886,85.956,0.0,0.0
2026-08-31T14:14:40.5654199+02:00,60.642,24.931,85.629,165.0,394.3,120.402,0.476,50.916,86.398,0.0,0.0
2026-08-31T14:14:43.2207312+02:00,60.667,24.931,85.654,29.3,0.1,121.404,0.276,50.409,86.625,0.0,0.0
2026-08-31T14:14:45.8686096+02:00,60.667,24.931,85.654,0.1,335.5,121.006,0.976,50.129,86.772,0.0,0.0
2026-08-31T14:14:48.4852958+02:00,60.720,24.931,85.707,0.4,70.8,120.779,0.955,50.355,87.026,0.0,0.0
2026-08-31T14:14:51.1599223+02:00,60.703,24.931,85.690,0.0,57.1,120.987,0.747,50.551,87.364,0.0,0.0
2026-08-31T14:14:53.8148451+02:00,60.703,24.931,85.690,0.0,0.1,120.959,1.240,50.535,87.364,0.0,0.0
2026-08-31T14:14:56.4450186+02:00,60.718,24.931,85.705,0.1,38.5,121.204,0.974,50.753,87.582,0.0,0.0
2026-08-31T14:14:59.1160252+02:00,60.718,24.931,85.705,0.0,21.9,121.371,0.923,50.761,87.582,0.0,0.0
2026-08-31T14:15:01.7681053+02:00,60.718,24.931,85.705,0.0,143.6,121.098,1.018,50.652,87.472,0.0,0.0
2026-08-31T14:15:04.3956984+02:00,60.703,24.931,85.690,0.4,2.5,120.972,1.151,50.551,87.362,0.0,0.0
2026-08-31T14:15:07.0321715+02:00,60.703,24.931,85.690,0.1,10.0,120.955,1.130,50.551,87.362,0.0,0.0
2026-08-31T14:15:09.6625262+02:00,60.703,24.931,85.690,0.0,1.2,121.342,0.892,50.748,87.582,0.0,0.0
2026-08-31T14:15:12.2770434+02:00,60.703,24.931,85.690,0.0,27.3,121.172,0.926,50.749,87.582,0.0,0.0
2026-08-31T14:15:14.9063538+02:00,60.703,24.931,85.690,0.0,0.4,121.064,1.024,50.647,87.472,0.0,0.0
2026-08-31T14:15:17.5615612+02:00,60.703,24.931,85.690,0.0,2.5,121.060,1.019,50.648,87.472,0.0,0.0
2026-08-31T14:15:20.1846105+02:00,60.703,24.931,85.690,0.4,0.9,121.020,1.156,50.480,87.362,0.0,0.0
2026-08-31T14:15:22.8290567+02:00,60.699,24.912,85.686,6.0,25.9,121.224,0.897,50.702,87.601,0.0,0.0
2026-08-31T14:15:25.4819443+02:00,60.733,24.912,85.720,0.7,0.5,121.409,1.443,50.163,87.743,0.0,0.0
2026-08-31T14:15:28.1418456+02:00,60.733,24.912,85.720,0.0,0.5,121.461,1.428,50.164,87.743,0.0,0.0
2026-08-31T14:15:30.9373335+02:00,60.733,24.912,85.720,0.0,0.4,121.405,1.443,50.172,87.743,0.0,0.0
2026-08-31T14:15:33.7005747+02:00,60.734,24.912,85.721,0.8,0.2,121.360,1.446,50.172,87.754,0.0,0.0
2026-08-31T14:15:36.4678813+02:00,60.736,24.912,85.723,0.1,2.9,121.366,1.418,50.186,87.747,0.0,0.0
2026-08-31T14:15:39.2629359+02:00,60.737,24.912,85.724,0.3,0.0,121.533,1.385,50.187,87.757,0.0,0.0
2026-08-31T14:15:42.0382830+02:00,60.739,24.912,85.726,5.2,2.0,121.353,1.422,50.195,87.750,0.0,0.0
2026-08-31T14:15:44.7867996+02:00,60.740,24.912,85.727,0.0,0.0,121.383,1.459,50.204,87.763,0.0,0.0
2026-08-31T14:15:47.6105407+02:00,60.742,24.912,85.729,0.0,6.6,121.319,1.520,50.204,87.753,0.0,0.0
2026-08-31T14:15:50.3994254+02:00,60.743,24.912,85.730,0.0,0.4,121.372,1.500,50.212,87.767,0.0,0.0
2026-08-31T14:15:53.1785477+02:00,60.744,24.912,85.731,0.0,2.2,121.334,1.502,50.212,87.770,0.0,0.0
2026-08-31T14:15:55.9561832+02:00,60.746,24.912,85.733,0.2,0.1,121.332,1.511,50.221,87.773,0.0,0.0
2026-08-31T14:15:58.7598959+02:00,60.747,24.912,85.734,0.4,0.5,121.452,1.475,50.221,87.775,0.0,0.0
2026-08-31T14:16:01.5521265+02:00,60.748,24.931,85.735,0.6,0.7,121.330,1.507,50.229,87.779,0.0,0.0
2026-08-31T14:16:04.3247709+02:00,60.750,24.931,85.737,0.0,0.2,121.328,1.506,50.229,87.782,0.0,0.0
2026-08-31T14:16:07.1149031+02:00,60.751,24.931,85.738,0.1,0.0,121.310,1.498,50.238,87.763,0.0,0.0
2026-08-31T14:16:09.9064096+02:00,60.752,24.931,85.739,0.0,0.0,121.505,1.451,50.251,87.788,0.0,0.0
2026-08-31T14:16:12.6930920+02:00,60.761,24.931,85.748,0.0,0.2,121.327,1.490,50.251,87.766,0.0,0.0
2026-08-31T14:16:15.4333394+02:00,60.762,24.931,85.749,0.0,0.0,121.375,1.425,50.265,87.767,0.0,0.0
2026-08-31T14:16:18.2166566+02:00,60.762,24.931,85.749,0.0,0.0,121.485,1.395,50.265,87.768,0.0,0.0
2026-08-31T14:16:20.9971231+02:00,60.763,24.931,85.750,0.1,0.2,121.459,1.401,50.266,87.798,0.0,0.0
2026-08-31T14:16:23.7712309+02:00,60.761,24.931,85.748,0.0,0.0,121.410,1.411,50.266,87.800,0.0,0.0
2026-08-31T14:16:26.5478163+02:00,60.762,24.931,85.749,0.0,0.0,121.411,1.412,50.266,87.802,0.0,0.0
2026-08-31T14:16:29.3554827+02:00,60.770,24.931,85.757,0.0,0.3,121.574,1.366,50.266,87.804,0.0,0.0
2026-08-31T14:16:32.1425138+02:00,60.799,24.931,85.785,0.0,0.0,121.503,1.400,50.266,87.900,0.0,0.0
2026-08-31T14:16:34.9144711+02:00,60.799,24.931,85.785,0.0,0.0,121.561,1.381,50.266,87.868,0.0,0.0
2026-08-31T14:16:37.7223489+02:00,60.799,24.931,85.785,0.0,0.0,121.495,1.382,50.266,87.869,0.0,0.0
2026-08-31T14:16:40.5131849+02:00,60.794,24.931,85.781,0.0,1.8,121.541,1.359,50.266,87.869,0.0,0.0
2026-08-31T14:16:43.2786331+02:00,60.809,24.931,85.796,0.1,0.0,121.512,1.377,50.267,87.869,0.0,0.0
2026-08-31T14:16:46.0701216+02:00,60.806,24.931,85.793,0.5,0.0,121.500,1.383,50.267,87.869,0.0,0.0
2026-08-31T14:16:48.8660001+02:00,60.797,24.931,85.784,0.4,0.0,121.594,1.297,50.307,87.869,0.0,0.0
2026-08-31T14:16:51.6595472+02:00,60.735,24.971,85.762,0.2,6.6,121.514,1.281,50.348,87.847,0.0,0.0
2026-08-31T14:16:54.4811329+02:00,60.737,24.973,85.766,0.0,0.0,121.449,1.289,50.349,87.847,0.0,0.0
2026-08-31T14:16:57.2464365+02:00,60.737,24.974,85.767,0.0,0.0,121.446,1.292,50.351,87.847,0.0,0.0
2026-08-31T14:17:00.0675546+02:00,60.736,24.975,85.767,0.2,0.6,121.569,1.291,50.312,87.807,0.0,0.0
2026-08-31T14:17:02.8191100+02:00,60.728,24.976,85.760,0.0,0.0,121.415,1.305,50.313,87.807,0.0,0.0
2026-08-31T14:17:05.5964723+02:00,60.728,24.977,85.761,0.0,1.0,121.397,1.313,50.314,87.807,0.0,0.0
2026-08-31T14:17:08.3576351+02:00,60.724,24.978,85.758,0.0,0.3,121.515,1.271,50.316,87.807,0.0,0.0
2026-08-31T14:17:11.1595248+02:00,60.724,24.979,85.759,0.0,0.0,121.498,1.274,50.317,87.808,0.0,0.0
2026-08-31T14:17:13.9365264+02:00,60.724,24.980,85.760,0.0,0.0,121.387,1.300,50.318,87.808,0.0,0.0
2026-08-31T14:17:16.7279019+02:00,60.724,24.981,85.761,0.0,0.0,121.396,1.273,50.319,87.808,0.0,0.0
2026-08-31T14:17:19.4972169+02:00,60.724,24.982,85.762,0.4,0.1,121.565,1.228,50.321,87.808,0.0,0.0
2026-08-31T14:17:22.2784601+02:00,60.725,24.982,85.763,0.0,0.0,121.396,1.262,50.322,87.809,0.0,0.0
2026-08-31T14:17:25.0602237+02:00,60.725,24.983,85.764,0.0,0.0,121.398,1.258,50.323,87.809,0.0,0.0
2026-08-31T14:17:27.8526623+02:00,60.725,24.984,85.765,0.0,0.0,121.501,1.230,50.325,87.809,0.0,0.0
2026-08-31T14:17:30.6084968+02:00,60.725,24.985,85.766,0.0,1.4,121.461,1.247,50.326,87.809,0.0,0.0
2026-08-31T14:17:33.4041365+02:00,60.725,24.986,85.767,0.0,1.8,121.403,1.271,50.327,87.809,0.0,0.0
2026-08-31T14:17:36.2057541+02:00,60.725,24.988,85.769,0.0,1.3,121.407,1.266,50.328,87.809,0.0,0.0
2026-08-31T14:17:39.0004112+02:00,60.725,24.989,85.770,0.0,0.0,121.505,1.238,50.329,87.809,0.0,0.0
2026-08-31T14:17:41.7831497+02:00,60.725,24.990,85.771,0.0,0.5,121.396,1.259,50.330,87.809,0.0,0.0
2026-08-31T14:17:44.5786575+02:00,60.725,24.991,85.772,0.0,0.0,121.399,1.261,50.331,87.810,0.0,0.0
2026-08-31T14:17:47.3531377+02:00,60.725,24.992,85.773,0.3,0.1,121.367,1.304,50.332,87.810,0.0,0.0
2026-08-31T14:17:50.1564102+02:00,60.725,24.993,85.774,0.2,0.0,121.534,1.253,50.333,87.810,0.0,0.0
2026-08-31T14:17:52.9392943+02:00,60.725,24.994,85.775,0.7,0.1,121.425,1.237,50.397,87.873,0.0,0.0
2026-08-31T14:17:55.7172436+02:00,60.725,24.995,85.776,0.0,0.0,121.483,1.178,50.461,87.938,0.0,0.0
2026-08-31T14:17:58.4844304+02:00,60.725,24.996,85.777,0.1,0.2,121.605,1.141,50.464,87.941,0.0,0.0
2026-08-31T14:18:01.2907402+02:00,60.725,24.997,85.778,0.3,0.4,121.497,1.150,50.468,87.944,0.0,0.0
2026-08-31T14:18:04.0798618+02:00,60.724,24.931,85.779,0.0,0.2,121.433,1.228,50.405,87.882,0.0,0.0
2026-08-31T14:18:06.8415234+02:00,60.725,24.998,85.779,0.0,1.3,121.505,1.156,50.474,87.950,0.0,0.0
2026-08-31T14:18:09.6299587+02:00,60.725,24.999,85.780,0.0,0.3,121.674,1.106,50.477,87.953,0.0,0.0
2026-08-31T14:18:12.3938452+02:00,60.725,25.000,85.781,0.0,0.0,121.578,1.065,50.480,87.956,0.0,0.0
2026-08-31T14:18:15.1825918+02:00,60.725,25.001,85.782,0.3,0.0,121.557,1.093,50.483,87.959,0.0,0.0
2026-08-31T14:18:17.9616740+02:00,60.725,25.002,85.783,0.1,0.0,121.656,1.068,50.555,88.032,0.0,0.0
2026-08-31T14:18:20.7508168+02:00,60.725,25.003,85.784,0.0,1.5,121.540,1.128,50.416,87.892,0.0,0.0
2026-08-31T14:18:23.5227573+02:00,60.725,25.004,85.785,0.0,0.0,121.561,1.068,50.489,87.966,0.0,0.0
2026-08-31T14:18:26.2164545+02:00,60.725,25.005,85.786,0.0,0.0,121.489,1.147,50.420,87.896,0.0,0.0
2026-08-31T14:18:28.9852115+02:00,60.725,25.006,85.787,0.0,0.0,121.679,1.036,50.495,87.972,0.0,0.0
2026-08-31T14:18:31.7831017+02:00,60.741,25.007,85.804,12.2,2.4,121.582,1.055,50.498,87.975,0.0,0.0
2026-08-31T14:18:34.5614840+02:00,60.738,25.008,85.802,0.0,0.0,121.506,1.137,50.426,87.903,0.0,0.0
2026-08-31T14:18:37.3497966+02:00,60.728,25.009,85.794,0.4,0.1,121.568,1.056,50.504,87.981,0.0,0.0
2026-08-31T14:18:40.1771328+02:00,60.728,25.010,85.794,0.0,0.0,121.659,1.089,50.430,87.907,0.0,0.0
2026-08-31T14:18:42.9715649+02:00,60.728,25.011,85.795,0.0,1.0,121.579,1.045,50.510,87.987,0.0,0.0
2026-08-31T14:18:45.7712490+02:00,60.738,25.012,85.806,3.3,23.7,121.641,1.008,50.513,87.990,0.0,0.0
2026-08-31T14:18:48.5269380+02:00,60.738,25.013,85.807,0.0,0.8,121.750,0.905,50.516,87.993,0.0,0.0
2026-08-31T14:18:51.3304486+02:00,60.731,25.013,85.800,0.0,6.3,121.654,0.880,50.519,87.996,0.0,0.0
2026-08-31T14:18:54.1404213+02:00,60.776,25.016,85.850,1.8,27.0,121.949,0.991,50.160,87.999,0.0,0.0
2026-08-31T14:18:56.8822826+02:00,60.772,25.017,85.847,0.6,19.4,121.846,1.082,50.163,88.002,0.0,0.0
2026-08-31T14:18:59.6699522+02:00,60.759,25.018,85.833,1.1,11.6,121.808,1.149,50.080,87.919,0.0,0.0
2026-08-31T14:19:02.4405398+02:00,60.739,25.017,85.812,0.5,0.3,121.708,1.115,50.166,88.005,0.0,0.0
2026-08-31T14:19:05.2275948+02:00,60.729,25.018,85.802,0.8,0.3,121.609,1.205,50.084,87.923,0.0,0.0
2026-08-31T14:19:08.0362873+02:00,60.729,25.019,85.803,0.0,0.0,121.796,1.077,50.172,88.012,0.0,0.0
2026-08-31T14:19:10.8285092+02:00,60.741,25.020,85.817,0.0,1.3,121.661,1.182,50.089,87.928,0.0,0.0
2026-08-31T14:19:13.5999514+02:00,60.739,25.021,85.816,0.1,2.5,121.699,1.111,50.179,88.018,0.0,0.0
2026-08-31T14:19:16.3786903+02:00,60.738,25.022,85.816,0.0,0.0,121.699,1.110,50.182,88.021,0.0,0.0
2026-08-31T14:19:19.1362472+02:00,60.738,25.022,85.816,0.0,0.3,121.822,1.060,50.185,88.024,0.0,0.0
2026-08-31T14:19:21.9353904+02:00,60.741,24.985,85.819,0.0,0.0,121.741,1.075,50.188,88.027,0.0,0.0
2026-08-31T14:19:24.6846311+02:00,60.738,25.023,85.818,0.0,0.0,121.639,1.169,50.161,88.030,0.0,0.0
2026-08-31T14:19:27.4727040+02:00,60.727,25.024,85.807,0.0,0.0,121.622,1.167,50.099,87.938,0.0,0.0
2026-08-31T14:19:30.2681746+02:00,60.729,25.025,85.810,0.0,0.0,121.750,1.137,50.101,87.940,0.0,0.0
2026-08-31T14:19:33.0413520+02:00,60.725,25.026,85.807,0.0,0.0,121.705,1.078,50.197,88.036,0.0,0.0
2026-08-31T14:19:35.8262231+02:00,60.725,25.027,85.809,0.0,4.2,121.612,1.213,50.105,87.944,0.0,0.0
2026-08-31T14:19:38.6043255+02:00,60.725,25.028,85.810,0.5,0.7,121.827,1.074,50.203,88.042,0.0,0.0
2026-08-31T14:19:41.4036393+02:00,60.729,25.029,85.815,0.0,0.1,121.775,1.088,50.206,88.045,0.0,0.0
2026-08-31T14:19:44.1720729+02:00,60.730,25.029,85.816,0.0,0.0,121.717,1.113,50.209,88.048,0.0,0.0
2026-08-31T14:19:46.9124289+02:00,60.730,25.030,85.817,0.0,9.6,121.587,1.230,50.196,88.051,0.0,0.0
2026-08-31T14:19:49.6870793+02:00,60.727,25.031,85.814,0.5,1.3,121.846,1.101,50.212,88.051,0.0,0.0
2026-08-31T14:19:52.4332850+02:00,60.731,25.032,85.819,0.0,0.9,121.582,1.236,50.115,87.955,0.0,0.0
2026-08-31T14:19:55.2350600+02:00,60.730,25.033,85.820,0.0,0.0,121.585,1.233,50.117,87.957,0.0,0.0
2026-08-31T14:19:58.0609674+02:00,60.727,25.034,85.817,0.0,0.0,121.779,1.106,50.125,88.061,0.0,0.0
2026-08-31T14:20:00.8378778+02:00,60.727,25.035,85.818,0.0,0.1,121.682,1.157,50.025,87.961,0.0,0.0
2026-08-31T14:20:03.6100599+02:00,60.727,25.035,85.818,0.0,0.0,121.730,1.076,50.131,88.067,0.0,0.0
2026-08-31T14:20:06.3573128+02:00,60.731,25.036,85.824,0.7,0.2,121.738,1.158,50.134,88.070,0.0,0.0
2026-08-31T14:20:15.4896335+02:00,60.727,25.039,85.822,0.0,1.0,121.661,1.092,50.033,87.969,0.0,0.0
2026-08-31T14:20:18.2609689+02:00,60.739,25.040,85.835,0.0,0.0,121.901,0.954,50.143,88.079,0.0,0.0
2026-08-31T14:20:21.0415278+02:00,60.738,25.041,85.835,0.0,0.1,121.741,1.061,50.038,87.973,0.0,0.0
2026-08-31T14:20:23.8201780+02:00,60.731,25.042,85.829,0.0,0.2,121.795,0.961,50.129,88.085,0.0,0.0
2026-08-31T14:20:26.5940321+02:00,60.727,24.931,85.826,0.0,0.0,121.790,0.989,50.132,88.088,0.0,0.0
2026-08-31T14:20:29.3706379+02:00,60.727,25.043,85.826,0.2,0.0,121.907,0.957,50.135,88.091,0.0,0.0
2026-08-31T14:20:32.1345879+02:00,60.727,25.044,85.827,0.0,0.0,121.678,1.093,50.024,87.979,0.0,0.0
2026-08-31T14:20:34.9282710+02:00,60.727,25.045,85.828,0.0,0.0,121.776,0.992,50.138,88.094,0.0,0.0
2026-08-31T14:20:37.7016366+02:00,60.727,25.046,85.829,0.1,0.0,121.777,0.989,50.141,88.097,0.0,0.0
2026-08-31T14:20:40.5032955+02:00,60.727,25.047,85.830,0.2,0.1,121.844,0.957,50.119,88.100,0.0,0.0
2026-08-31T14:20:43.2349653+02:00,60.726,25.048,85.830,3.1,0.0,121.795,0.956,50.148,88.103,0.0,0.0
2026-08-31T14:20:46.0045829+02:00,60.727,25.048,85.831,0.3,0.1,121.675,1.180,50.034,87.990,0.0,0.0
2026-08-31T14:20:48.7821853+02:00,60.727,25.049,85.832,0.8,0.3,121.796,1.059,50.034,87.990,0.0,0.0
2026-08-31T14:20:51.5659349+02:00,60.727,25.050,85.833,0.3,0.1,121.738,1.067,50.036,87.992,0.0,0.0
2026-08-31T14:20:54.3449277+02:00,60.727,25.051,85.834,0.1,0.0,121.806,0.956,50.156,88.112,0.0,0.0
2026-08-31T14:20:57.1274899+02:00,60.727,25.052,85.835,0.0,0.0,121.685,1.080,50.040,87.996,0.0,0.0
2026-08-31T14:20:59.8833973+02:00,60.727,25.052,85.835,0.0,0.0,121.978,0.913,50.162,88.118,0.0,0.0
2026-08-31T14:21:02.6298196+02:00,60.733,25.053,85.842,0.2,0.1,121.699,1.094,50.042,87.998,0.0,0.0
2026-08-31T14:21:05.3980151+02:00,60.733,25.054,85.843,0.1,0.2,121.821,0.973,50.165,88.121,0.0,0.0
2026-08-31T14:21:08.1744453+02:00,60.731,25.054,85.841,0.0,0.0,121.925,0.944,50.155,88.111,0.0,0.0
2026-08-31T14:21:10.8222920+02:00,60.731,25.054,85.841,0.1,0.0,122.156,0.772,50.206,88.223,0.0,0.0
2026-08-31T14:21:13.5773458+02:00,60.743,25.056,85.855,0.0,1.6,121.961,0.908,50.206,88.223,0.0,0.0
2026-08-31T14:21:16.2379888+02:00,60.741,25.056,85.853,0.5,0.2,121.835,1.034,50.086,88.103,0.0,0.0
2026-08-31T14:21:18.9286690+02:00,60.729,25.056,85.841,0.0,0.2,121.933,0.997,50.086,88.103,0.0,0.0
2026-08-31T14:21:21.6142329+02:00,60.729,25.056,85.841,0.0,0.0,121.814,1.026,50.086,88.103,0.0,0.0
2026-08-31T14:21:24.2952072+02:00,60.741,25.056,85.853,0.0,0.0,121.829,1.018,50.086,88.103,0.0,0.0
2026-08-31T14:21:26.9737594+02:00,60.738,25.056,85.850,0.0,0.2,121.831,1.015,50.086,88.103,0.0,0.0
2026-08-31T14:21:29.6686346+02:00,60.738,25.056,85.850,0.5,0.1,122.030,0.985,50.183,88.103,0.0,0.0
2026-08-31T14:21:32.3470347+02:00,60.738,25.056,85.850,0.2,0.0,121.823,1.022,50.183,88.103,0.0,0.0
2026-08-31T14:21:35.0349206+02:00,60.731,25.056,85.843,0.1,0.9,121.801,1.031,50.183,88.103,0.0,0.0
2026-08-31T14:21:37.8136087+02:00,60.731,25.056,85.843,0.1,0.0,121.576,1.251,49.949,87.870,0.0,0.1
